CustomerID,NoOfInvoices,NoOfUniqueItems,MeanQuantityPerInvoice,MeanSpendingPerInvoice,MeanUniqueItemsPerInvoice,UnitPriceMean,UnitPriceStd,TotalQuantity
12447,1,26,190.0,476.49,26.0,3.574230769230769,3.2914217877104996,190
12448,1,22,243.0,449.4500000000001,22.0,5.951818181818182,14.41783473485386,243
12449,4,118,388.25,1016.8225,47.75,3.6947120418848187,3.1349560218205554,1553
12450,2,7,64.0,98.94,4.0,1.6175000000000002,0.6145555885585708,128
12451,5,265,1315.0,1807.1039999999998,70.8,2.450084745762712,3.4805707167136073,6575
12452,2,21,92.5,215.28500000000003,11.0,4.485,8.227890286788503,185
12453,1,43,473.0,707.0899999999999,43.0,2.3932558139534894,1.773552690868479,473
12454,1,15,1006.0,3528.34,15.0,7.282000000000001,9.892705970995571,1006
12455,6,85,348.1666666666667,411.14333333333326,15.0,3.173333333333336,5.759212844154109,2089
12456,3,105,544.3333333333334,1060.3466666666666,41.666666666666664,3.6245599999999967,6.337398024120707,1633
12457,7,53,120.57142857142857,337.6042857142857,8.857142857142858,5.272063492063489,8.630776543152953,844
12458,2,35,253.0,473.70000000000005,19.0,4.326315789473685,8.717355296019615,506
12461,2,35,143.5,413.44000000000005,17.5,4.258857142857144,6.7180414562879385,287
12462,2,51,268.0,594.795,31.0,4.689516129032256,5.580461061925798,536
12463,4,65,194.0,336.19500000000005,20.75,3.043493975903614,4.075669459818224,776
12464,8,6,14.0,151.50625000000002,3.625,11.832758620689653,4.752729964791456,112
12465,2,46,239.5,371.095,23.5,2.7599999999999993,3.1872340468759464,479
12468,2,36,183.0,364.77,19.0,3.5150000000000015,4.263437738650742,366
12471,30,150,273.73333333333335,660.8016666666666,15.3,4.300369565217399,16.111340127097144,8212
12472,7,219,592.5714285714286,938.8728571428572,48.42857142857143,2.397669616519173,3.1825685818372844,4148
12473,5,140,487.8,787.71,33.0,8.323928571428569,53.35601507752384,2439
12474,18,253,269.27777777777777,409.76611111111106,23.444444444444443,2.865660377358491,4.162226688318547,4847
12475,1,36,535.0,723.38,36.0,2.9411111111111112,3.2828879079056317,535
12476,11,177,218.9090909090909,619.6745454545453,21.09090909090909,4.83103004291846,4.675623945450055,2408
12477,6,191,608.8333333333334,2203.2899999999995,50.0,4.383200000000006,2.9816094776014976,3653
12478,1,36,236.0,680.9900000000002,36.0,4.537777777777779,7.282563563985697,236
12479,1,31,385.0,527.2,31.0,2.668709677419355,3.7011860638949097,385
12480,4,129,426.75,820.4075000000001,38.5,3.134415584415583,3.4335463453839283,1707
12481,10,150,330.4,559.632,21.6,3.414976958525344,4.420921338994592,3304
12483,8,46,138.75,310.62250000000006,9.375,5.198133333333332,9.79697287684056,1110
12484,6,256,365.1666666666667,756.9533333333334,55.5,3.1260982658959606,3.6330103430398695,2191
12488,3,46,176.33333333333334,432.8866666666667,18.333333333333332,3.734727272727271,3.838459304414967,529
12489,1,15,105.0,334.92999999999995,15.0,5.908000000000001,5.402178396588863,105
12490,10,131,306.4,541.7930000000001,24.5,2.6928571428571435,3.507520608588369,3064
12491,1,25,260.0,460.4000000000001,25.0,3.376923076923078,3.657081644405297,260
12492,2,19,96.0,131.605,10.0,3.347500000000001,5.168932369658677,192
12493,2,20,103.5,216.87,11.0,4.3090909090909095,5.56070474215609,207
12494,7,63,101.0,178.01428571428573,11.0,3.862207792207792,4.870591022003663,707
12497,1,14,1236.0,1043.1,14.0,2.06,4.614020439419901,1236
12498,3,21,53.0,134.56666666666666,7.666666666666667,4.197826086956524,4.627646129043596,159
12500,11,34,243.45454545454547,387.07454545454544,5.545454545454546,5.636885245901639,6.265637382044917,2678
12501,1,149,1783.0,2169.3899999999994,149.0,2.4126845637583907,2.783473581131085,1783
12502,5,102,164.0,744.7740000000001,29.4,6.425238095238101,5.622699022021137,820
12504,2,6,45.0,241.02499999999998,4.5,9.011111111111113,5.259442566575959,90
12506,1,23,23.0,73.50000000000003,23.0,3.195652173913045,2.086586656124731,23
12507,3,19,301.6666666666667,434.93666666666667,7.333333333333333,4.641818181818182,8.009921607346989,905
12508,2,57,136.0,199.135,32.0,1.720434782608696,1.3087852863748133,272
12509,1,7,55.0,176.5,7.0,5.564285714285715,6.200720004276001,55
12510,2,29,176.5,491.285,16.5,4.2633333333333345,6.404780278562776,353
12512,2,31,49.5,69.01500000000003,15.5,2.579411764705883,1.7431353520639108,99
12513,1,35,462.0,612.2900000000001,35.0,2.180571428571428,3.468062641792238,462
12514,1,51,440.0,1017.6800000000002,51.0,3.296862745098039,3.212893082687987,440
12515,1,16,131.0,383.7,16.0,6.781250000000001,8.590690212860276,131
12516,2,20,437.5,656.03,13.0,2.7257692307692305,4.539731422079436,875
12517,5,232,274.2,500.56800000000004,54.2,2.3527464788732373,2.3838643819081478,1371
12518,5,84,263.6,411.378,24.8,2.837177419354836,3.6379225646174267,1318
12519,1,17,183.0,340.84,17.0,2.991111111111111,4.144011822730252,183
12520,5,121,287.8,526.8520000000002,30.4,3.2884210526315756,3.9783353877346994,1439
12521,1,38,309.0,599.6800000000001,38.0,2.995789473684211,3.672131446433556,309
12522,2,11,97.0,96.36,6.0,5.0008333333333335,6.2780779605535235,194
12523,11,84,78.63636363636364,162.70636363636365,9.636363636363637,4.935471698113206,4.883408866389771,865
12524,8,113,462.375,560.715,18.0,2.917083333333334,4.302263654455355,3699
12526,3,64,210.66666666666666,438.8866666666666,23.666666666666668,3.353802816901409,3.8720357754387633,632
12527,3,18,78.0,116.23666666666668,6.0,2.9294444444444445,4.260131829252985,234
12528,6,50,126.0,322.2466666666666,15.333333333333334,5.4879347826086935,5.2255148624913055,756
12530,4,51,228.25,415.57000000000005,16.5,3.885454545454546,5.6957571744422,913
12531,1,17,45.0,125.22,17.0,3.8094117647058825,6.817808913599218,45
12532,1,16,153.0,349.83,16.0,3.6981250000000006,4.240866607585451,153
12534,1,63,651.0,1089.18,63.0,3.035396825396824,3.874186210238566,651
12535,2,28,109.5,358.17500000000007,17.0,4.451470588235294,2.4032643612423965,219
12536,3,260,934.3333333333334,4200.6100000000015,87.0,34.75452107279693,363.30914166368615,2803
12538,1,21,191.0,363.95,21.0,3.6433333333333344,3.1190564812669437,191
12539,4,157,516.75,1392.0874999999999,68.25,4.176520146520155,3.6893319946418766,2067
12540,17,277,393.2352941176471,788.2494117647057,28.11764705882353,3.847050209205028,5.791714341380178,6685
12541,3,46,226.66666666666666,327.05999999999995,17.333333333333332,3.6157692307692293,6.538233660300138,680
12544,1,19,136.0,372.7,19.0,4.106315789473685,5.997465400322888,136
12545,2,42,261.5,500.195,25.0,4.023799999999998,5.751137914023836,523
12546,2,59,316.5,580.75,34.5,3.1992753623188395,4.678302016896282,633
12547,2,7,67.0,103.9,4.0,7.95,12.38763784700584,134
12548,1,5,49.0,95.19999999999999,5.0,6.720000000000001,11.896196871269407,49
12550,1,57,569.0,964.8299999999994,57.0,3.0903508771929826,4.153826963911146,569
12551,1,10,100.0,168.0,10.0,1.6800000000000002,0.3198958163736021,100
12552,2,20,44.0,218.90999999999997,10.0,9.1155,8.446038295836507,88
12553,10,95,196.5,369.228,19.1,3.199633507853402,3.8244177226877514,1965
12556,2,100,179.0,301.8549999999999,57.0,2.662314049586775,2.4830518051820087,358
12557,5,15,876.8,2398.192,6.6,2.176666666666667,1.0628930645491421,4384
12558,1,11,196.0,269.96000000000004,11.0,1.25,0.7636229436050229,196
12559,2,21,141.5,280.85499999999996,10.5,3.5490476190476192,4.418774609280162,283
12560,3,91,370.0,711.3366666666667,35.0,2.8562857142857134,3.140611239240532,1110
12561,1,16,177.0,238.85,16.0,2.9643750000000004,2.6427611034673566,177
12562,7,99,254.14285714285714,540.2485714285714,24.0,3.188214285714281,3.9515151829686577,1779
12564,1,21,133.0,456.9000000000001,21.0,5.576190476190477,5.1997023724348646,133
12565,1,9,80.0,145.92,9.0,2.351111111111111,1.455356008374278,80
12566,1,19,265.0,351.65000000000003,19.0,3.9036842105263165,4.706505203234155,265
12567,10,323,430.5,940.1279999999999,44.6,3.4084753363228817,3.8793392125923494,4305
12569,32,92,56.28125,128.89656250000002,5.875,5.434574468085108,6.062098993169032,1801
12571,2,31,261.5,259.805,17.0,1.3205882352941172,1.011404487548456,523
12572,2,53,226.0,510.21000000000015,30.0,4.227833333333332,4.266841046268808,452
12573,1,26,84.0,160.54,26.0,2.096428571428572,1.858189509702456,84
12574,1,11,61.0,218.45000000000002,11.0,5.200000000000001,4.811496648653098,61
12576,5,72,193.4,263.166,17.6,2.404545454545454,3.7977848683089097,967
12577,3,137,157.33333333333334,219.26666666666665,48.0,1.7950340136054426,1.7794694353761433,472
12578,2,111,598.0,1397.2549999999997,57.0,3.1570175438596464,3.976452799537062,1196
12579,1,29,285.0,440.41999999999996,29.0,3.338620689655173,4.349441445369681,285
12580,1,24,238.0,415.7,24.0,2.6075000000000004,3.489014125110042,238
12581,1,15,161.0,197.70999999999998,15.0,2.8926666666666665,4.783782822750014,161
12582,2,21,150.0,255.67999999999995,11.0,5.2318181818181815,11.30908848011555,300
12583,15,115,337.3333333333333,485.42533333333336,16.466666666666665,3.103603238866397,4.338457114530884,5060
12584,9,44,46.22222222222222,259.7944444444444,10.666666666666666,7.484375000000006,4.625675441432709,416
12585,2,77,639.5,1020.05,43.5,3.463908045977009,4.22596056407541,1279
12586,1,11,79.0,196.94,11.0,4.190909090909091,2.6985160905410757,79
12587,1,4,51.0,144.0,4.0,11.56,18.96,51
12588,1,10,53.0,214.9,10.0,9.58,11.498627937473428,53
12589,2,29,153.0,323.34,17.5,4.502857142857143,5.306382711319604,306
12590,2,68,2141.5,4932.130000000002,34.0,10.54735294117647,63.09882716741591,4283
12591,1,26,228.0,452.84999999999985,26.0,3.780769230769231,5.613698903986157,228
12592,2,11,145.0,218.8,9.0,3.3111111111111113,5.360738413676728,290
12593,3,14,68.66666666666667,139.36666666666667,7.0,2.652380952380952,3.552234373970705,206
12594,10,50,177.7,333.822,11.8,3.023135593220339,4.476329139222664,1777
12596,2,25,237.0,309.135,13.5,4.405555555555556,7.284226020515064,474
12597,4,184,559.0,952.8050000000004,51.5,3.9420873786407813,5.0314155513994585,2236
12598,8,84,245.5,377.88500000000005,16.5,2.842575757575756,3.715419206457484,1964
12599,7,32,136.57142857142858,147.51142857142855,8.857142857142858,2.9962903225806445,5.43570685040238,956
12600,10,32,77.4,259.904,6.4,5.473749999999998,5.785318720555741,774
12601,5,21,49.0,115.412,5.6,6.511071428571428,9.052918636912676,245
12602,1,12,162.0,153.12000000000003,12.0,1.9708333333333339,3.2348793945013923,162
12603,1,3,64.0,739.1999999999999,3.0,9.65,9.07014332852574,64
12604,2,15,100.5,127.09,8.0,2.59125,4.249428000723549,201
12607,1,101,1228.0,1579.51,101.0,2.1577227722772276,2.2729148163484347,1228
12609,3,57,216.0,375.6166666666666,20.0,3.5178333333333343,4.00536127643965,648
12610,5,85,209.8,419.908,21.2,5.024716981132075,7.688431904961681,1049
12611,1,65,846.0,1193.32,65.0,2.675076923076922,2.4268756425938647,846
12612,1,19,262.0,704.0400000000001,19.0,4.438947368421053,3.9680934335113665,262
12613,5,124,328.8,668.876,30.6,2.872614379084965,3.0198620505356817,1644
12614,1,20,76.0,315.59999999999997,20.0,5.610000000000001,2.6762896546878987,76
12615,4,82,344.0,572.7975,26.25,3.0896190476190473,3.7786037113365047,1376
12616,2,25,142.0,356.65,16.0,3.8203125000000004,4.611029193333544,284
12617,1,39,213.0,355.5300000000002,39.0,1.903095238095238,1.9604995482053436,213
12618,1,11,96.0,177.31,11.0,6.638181818181818,11.34644950474096,96
12619,9,50,375.3333333333333,404.58222222222213,10.0,7.056555555555551,41.079660025099756,3378
12620,3,89,393.6666666666667,446.46999999999997,30.666666666666668,2.147826086956521,2.6354188632561804,1181
12621,20,261,372.0,684.4834999999999,23.35,2.892291220556755,3.698455555283547,7440
12622,1,11,69.0,180.09999999999997,11.0,5.739090909090909,5.908300017002276,69
12623,1,18,191.0,305.1,18.0,2.628888888888889,3.98214675903055,191
12624,2,36,177.5,320.565,19.0,3.872105263157895,4.438456730754774,355
12625,2,73,806.0,1341.9099999999999,43.0,2.171395348837208,3.2181507889910934,1612
12626,9,232,383.6666666666667,735.6088888888888,32.666666666666664,2.821054421768714,3.5340960259418037,3453
12627,7,162,393.14285714285717,639.79,32.857142857142854,2.9379130434782614,3.4431528142749084,2752
12628,3,34,149.33333333333334,262.15333333333336,13.666666666666666,3.591219512195122,4.4789944156707495,448
12630,2,60,274.0,635.44,32.0,4.486406249999998,7.17875157541669,548
12631,1,31,236.0,640.5000000000002,31.0,4.537096774193549,7.098044892103922,236
12633,4,73,290.5,540.995,25.25,3.211386138613861,3.575557027849778,1162
12635,2,96,586.0,844.5899999999997,50.5,2.5220792079207923,3.124225445396566,1172
12637,8,205,375.25,752.7374999999997,47.125,2.6583076923076905,2.7796844169403996,3002
12638,1,39,577.0,671.69,39.0,2.56,6.33867078877118,577
12639,1,22,201.0,486.1,22.0,4.918181818181818,8.57040235559548,201
12640,3,47,103.66666666666667,391.52666666666664,17.666666666666668,5.71698113207547,4.768993840385743,311
12641,1,10,72.0,185.9,10.0,6.964999999999999,11.816397505162053,72
12642,3,39,184.0,337.75333333333333,15.666666666666666,3.5906382978723403,4.790081874699792,552
12643,6,11,301.3333333333333,557.44,4.0,5.187916666666667,6.7505117224172535,1808
12644,1,31,325.0,477.9100000000001,31.0,2.804516129032259,2.8672644788016766,325
12645,4,58,271.0,443.79499999999996,18.25,2.611095890410959,3.830184780008747,1084
12646,2,43,448.5,673.4849999999999,22.5,2.3871111111111114,2.3218797461443943,897
12647,12,79,119.33333333333333,310.235,10.166666666666666,5.453770491803279,5.7480201877796215,1432
12648,1,21,160.0,318.05,21.0,3.1723809523809527,3.9944134798013895,160
12649,3,28,195.33333333333334,207.83666666666667,10.333333333333334,2.6970967741935485,4.235172718672669,586
12650,1,20,254.0,314.44,20.0,1.9344999999999999,3.9432947418437583,254
12651,1,9,78.0,114.00000000000003,9.0,2.2444444444444445,1.9853281284910507,78
12652,1,48,505.0,919.9799999999998,48.0,2.8972916666666673,3.3386739242841665,505
12653,2,37,459.5,1104.925,21.5,2.59093023255814,2.6448870836942744,919
12654,5,31,52.8,120.396,7.6,4.420526315789474,5.231431485853624,264
12656,5,89,344.6,810.234,25.2,4.449444444444442,4.455778505366811,1723
12657,4,35,261.0,410.79499999999996,11.75,5.044893617021275,5.004464473082976,1044
12658,1,36,320.0,686.0500000000001,36.0,4.1144444444444455,3.8371473365691444,320
12659,1,5,105.0,91.68,5.0,5.308,7.277109316205165,105
12660,1,13,127.0,245.10000000000002,13.0,3.865384615384615,4.543694560202111,127
12662,11,129,187.0909090909091,349.9800000000001,20.90909090909091,3.2064782608695683,4.044666684812037,2058
12664,9,10,133.66666666666666,542.4311111111111,4.111111111111111,11.084864864864864,14.580745603100766,1203
12665,1,3,37.0,63.0,3.0,6.833333333333333,9.670617008926232,37
12667,1,33,395.0,620.13,33.0,3.624242424242425,6.967269026626856,395
12668,4,115,408.5,951.7875,40.25,3.458509316770186,3.3302378314431467,1634
12669,3,98,371.6666666666667,914.6766666666667,33.666666666666664,13.74138613861386,112.86141103166932,1115
12670,5,58,279.4,599.2099999999999,18.4,3.235869565217391,3.9277127958871474,1397
12672,1,10,78.0,225.9,10.0,3.7900000000000005,2.5940958604749618,78
12673,2,42,175.5,305.26,21.0,2.9283333333333337,3.243330053725395,351
12674,4,52,283.25,492.65,20.75,3.2306024096385535,4.390554259526669,1133
12676,6,33,111.66666666666667,221.89833333333334,7.5,7.02822222222222,13.1380289944339,670
12678,12,105,910.25,1469.0383333333336,13.75,6.554666666666665,24.551530416093364,10923
12679,4,43,138.5,278.25500000000005,12.0,4.004166666666667,4.735966428743387,554
12680,4,33,110.75,215.70249999999996,13.0,3.637884615384615,4.075249222037771,443
12681,22,267,342.54545454545456,626.7063636363637,29.0,3.1529153605015736,3.7128853187243975,7536
12682,31,209,179.83870967741936,396.394193548387,16.903225806451612,3.750152380952389,4.2054257456203645,5575
12683,15,177,332.46666666666664,565.1046666666666,22.933333333333334,2.719156976744188,3.6019198215593926,4987
12684,7,61,283.57142857142856,326.23285714285714,15.0,2.5360000000000005,4.217043395555706,1985
12685,6,117,253.83333333333334,477.18,26.166666666666668,3.0710191082802525,3.565040580326699,1523
12686,1,7,107.0,89.14,7.0,3.258571428571429,6.513942555706769,107
12688,1,171,3028.0,4873.810000000005,171.0,4.124736842105265,11.160854980731933,3028
12689,2,57,314.0,623.8050000000002,36.0,2.851944444444445,3.3501724315046486,628
12690,1,16,106.0,389.00999999999993,16.0,5.526875,4.690716674098604,106
12691,6,21,65.66666666666667,172.63333333333333,5.333333333333333,5.0359375,5.87033595750978,394
12693,4,35,63.75,213.9775,9.75,5.440256410256412,5.057807662770131,255
12694,2,32,254.5,434.8349999999999,18.5,3.901621621621622,5.143016037692666,509
12695,4,23,55.0,145.525,6.75,4.785555555555557,2.9403065425398363,220
12697,3,37,169.33333333333334,319.1966666666667,13.666666666666666,5.027560975609756,10.052038793321435,508
12700,4,193,741.75,1234.9974999999995,67.0,2.6198880597014895,2.9846836836660398,2967
12701,2,50,339.0,398.855,26.5,3.090754716981132,4.545009879424231,678
12702,1,12,53.0,219.0,12.0,5.441666666666667,4.083605433110958,53
12703,1,21,164.0,283.54999999999995,21.0,2.6380952380952385,3.6712022813345757,164
12704,8,64,125.75,292.605,11.0,6.42840909090909,10.631134592660969,1006
12705,9,228,444.1111111111111,763.1433333333332,37.111111111111114,2.8610179640718596,3.2482010053948476,3997
12707,1,33,256.0,603.42,33.0,3.2366666666666672,3.211154063053759,256
12708,10,86,130.7,271.29100000000005,15.7,4.31643312101911,4.913190776478708,1307
12709,15,93,262.4,649.1013333333334,13.8,3.324086538461541,3.6690693224519495,3936
12710,3,75,283.6666666666667,383.00666666666683,25.666666666666668,2.7184415584415573,3.751354514998221,851
12712,13,58,81.6923076923077,338.1638461538462,10.23076923076923,6.37992481203008,5.037782475160198,1062
12713,1,38,508.0,848.5499999999998,38.0,2.503421052631579,3.3153657629660573,508
12714,5,216,613.8,941.7720000000002,51.8,2.3918918918918917,3.0797109077134235,3069
12715,1,20,197.0,353.85999999999996,20.0,3.401904761904761,8.406713162138708,197
12716,2,60,354.0,526.7449999999998,34.5,2.6657971014492747,3.253920895400023,708
12717,2,49,253.0,515.49,27.5,4.669999999999999,10.38627941083813,506
12718,1,19,203.0,238.25000000000003,19.0,2.7221052631578946,4.416556701709512,203
12719,2,34,187.0,322.475,19.5,3.6448717948717957,4.323585787523855,374
12720,25,211,186.88,231.2692,14.16,2.701581920903958,3.629863432499318,4672
12721,6,133,326.5,442.68833333333333,26.833333333333332,3.069751552795028,4.248605499206558,1959
12722,4,50,141.5,249.40749999999997,13.25,3.6201886792452824,4.4328431103117785,566
12723,5,53,86.8,145.01399999999998,13.8,3.2023188405797103,3.6308705587631116,434
12724,4,47,111.25,257.8525000000001,13.25,3.721132075471701,4.330539875908776,445
12725,1,24,164.0,427.79999999999995,24.0,4.104166666666667,5.296202837198895,164
12726,7,57,449.0,372.72857142857146,17.714285714285715,2.106693548387095,3.9960514498535598,3143
12727,7,109,299.7142857142857,568.6714285714287,19.857142857142858,3.2171223021582707,4.151327576132012,2098
12728,4,38,104.75,209.08249999999998,11.5,4.669347826086955,5.410760226796605,419
12729,1,26,233.0,453.0100000000001,26.0,3.701538461538462,4.001258494331695,233
12731,12,109,703.0833333333334,1574.6591666666666,22.833333333333332,3.3461678832116784,3.5638765967160557,8437
12732,1,12,111.0,236.2600000000001,12.0,3.522500000000001,4.746024412839943,111
12733,1,22,137.0,383.95,22.0,3.372727272727273,2.66631220587927,137
12734,1,4,88.0,110.39999999999999,4.0,1.185,0.8833459118601275,88
12735,2,38,184.0,389.7849999999999,21.5,5.41627906976744,5.2759774645064645,368
12736,1,4,173.0,234.00000000000003,4.0,5.58,8.311353680357971,173
12738,1,11,148.0,155.35,11.0,3.95,5.754172399224758,148
12739,2,38,243.0,506.52000000000004,19.0,4.008421052631578,6.966873557721178,486
12740,1,27,342.0,427.5999999999999,27.0,2.074074074074074,2.095662662334278,342
12743,2,114,159.5,273.215,64.5,3.038582089552236,2.7606815528176707,319
12744,7,178,748.7142857142857,3039.898571428571,31.142857142857142,58.33328828828827,373.92685631276026,5241
12747,11,42,115.9090909090909,381.4554545454546,9.363636363636363,4.367864077669898,3.3172926743394746,1275
12748,210,1768,122.60952380952381,160.5701428571428,20.404761904761905,2.6557006092254287,14.06930330094959,25748
12749,5,160,294.2,818.1760000000002,39.8,4.999949748743722,4.741962737466698,1471
12750,1,15,137.0,275.88,15.0,4.620000000000001,3.622921078750839,137
12752,1,53,2262.0,4366.779999999999,53.0,2.2941509433962266,2.160196246393319,2262
12753,6,132,1903.5,3571.565,32.833333333333336,2.3373604060913706,1.881726339668953,11421
